*CHN	CHN	00:00:10.980	10.98	00:00:11.460	11.46	00:00:00.480	0.48	&=vocalization 
*CHN	CHN	00:00:11.460	11.46	00:00:11.580	11.58	00:00:00.120	0.12	
*CHN	CHN	00:00:45.280	45.28	00:00:45.590	45.59	00:00:00.310	0.31	&=vocalization 
*CHN	CHN	00:00:45.590	45.59	00:00:45.950	45.95	00:00:00.360	0.36	
*CHN	CHN	00:00:45.950	45.95	00:00:46.520	46.52	00:00:00.570	0.57	&=vocalization 
*CHN	CHN	00:00:46.520	46.52	00:00:46.760	46.76	00:00:00.240	0.24	
*CHN	CHN	00:01:08.840	68.84	00:01:08.980	68.98	00:00:00.140	0.14	
*CHN	CHN	00:01:08.980	68.98	00:01:09.480	69.48	00:00:00.500	0.5	&=vocalization 
*CHN	CHN	00:01:10.960	70.96	00:01:11.320	71.32	00:00:00.360	0.36	&=crying 
*CHN	CHN	00:01:11.320	71.32	00:01:11.570	71.57	00:00:00.250	0.25	
*CHN	CHN	00:01:29.850	89.85	00:01:30.510	90.51	00:00:00.660	0.66	&=vocalization 
*CHN	CHN	00:01:30.510	90.51	00:01:31.270	91.27	00:00:00.760	0.76	
*CHN	CHN	00:01:31.270	91.27	00:01:31.420	91.42	00:00:00.150	0.15	&=vocalization 
*CHN	CHN	00:01:38.870	98.87	00:01:39.700	99.7	00:00:00.830	0.83	&=vocalization 
*CHN	CHN	00:01:41.640	101.64	00:01:41.750	101.75	00:00:00.110	0.11	
*CHN	CHN	00:01:41.750	101.75	00:01:42.410	102.41	00:00:00.660	0.66	&=vocalization 
*CHN	CHN	00:01:42.410	102.41	00:01:42.810	102.81	00:00:00.400	0.4	
*CHN	CHN	00:01:42.810	102.81	00:01:42.900	102.9	00:00:00.090	0.09	&=vocalization 
*CHN	CHN	00:02:38.470	158.47	00:02:39.240	159.24	00:00:00.770	0.77	&=vocalization 
*CHN	CHN	00:02:39.240	159.24	00:02:39.950	159.95	00:00:00.710	0.71	
*CHN	CHN	00:02:39.950	159.95	00:02:40.340	160.34	00:00:00.390	0.39	&=vocalization 
*CHN	CHN	00:02:44.670	164.67	00:02:44.870	164.87	00:00:00.200	0.2	
*CHN	CHN	00:02:44.870	164.87	00:02:45.270	165.27	00:00:00.400	0.4	&=vocalization 
*CHN	CHN	00:02:46.080	166.08	00:02:47.240	167.24	00:00:01.160	1.16	&=crying 
*CHN	CHN	00:03:02.440	182.44	00:03:02.670	182.67	00:00:00.230	0.23	
*CHN	CHN	00:03:02.670	182.67	00:03:03.240	183.24	00:00:00.570	0.57	&=crying 
*CHN	CHN	00:03:03.240	183.24	00:03:03.850	183.85	00:00:00.610	0.61	&=vfx 
*CHN	CHN	00:06:02.820	362.82	00:06:03.460	363.46	00:00:00.640	0.64	&=vocalization 
*CHN	CHN	00:06:05.310	365.31	00:06:05.450	365.45	00:00:00.140	0.14	
*CHN	CHN	00:06:05.450	365.45	00:06:05.650	365.65	00:00:00.200	0.2	&=vocalization 
*CHN	CHN	00:06:05.650	365.65	00:06:05.910	365.91	00:00:00.260	0.26	
*CHN	CHN	00:06:06.910	366.91	00:06:07.010	367.01	00:00:00.100	0.1	
*CHN	CHN	00:06:07.010	367.01	00:06:07.300	367.3	00:00:00.290	0.29	&=vocalization 
*CHN	CHN	00:06:07.300	367.3	00:06:07.510	367.51	00:00:00.210	0.21	
*CHN	CHN	00:06:08.860	368.86	00:06:09.460	369.46	00:00:00.600	0.6	&=crying 
*CHN	CHN	00:06:19.430	379.43	00:06:19.550	379.55	00:00:00.120	0.12	
*CHN	CHN	00:06:19.550	379.55	00:06:20.030	380.03	00:00:00.480	0.48	&=vocalization 
*CHN	CHN	00:06:20.830	380.83	00:06:21.350	381.35	00:00:00.520	0.52	&=crying 
*CHN	CHN	00:06:21.350	381.35	00:06:21.430	381.43	00:00:00.080	0.08	&=vfx 
*CHN	CHN	00:06:22.320	382.32	00:06:22.570	382.57	00:00:00.250	0.25	
*CHN	CHN	00:06:22.570	382.57	00:06:22.900	382.9	00:00:00.330	0.33	&=vocalization 
*CHN	CHN	00:06:22.900	382.9	00:06:23.230	383.23	00:00:00.330	0.33	
