Notes/ other		00:15:16.991	916.991	00:15:17.501	917.501	00:00:00.510	0.51	quiet alert
Notes/ other		00:15:17.506	917.506	00:15:18.006	918.006	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:18.006	918.006	00:15:18.511	918.511	00:00:00.505	0.505	quiet alert
Notes/ other		00:15:18.511	918.511	00:15:19.011	919.011	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:19.021	919.021	00:15:19.511	919.511	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:19.516	919.516	00:15:20.006	920.006	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:20.011	920.011	00:15:20.511	920.511	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:20.511	920.511	00:15:21.011	921.011	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:21.021	921.021	00:15:21.511	921.511	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:21.511	921.511	00:15:22.001	922.001	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:22.016	922.016	00:15:22.516	922.516	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:22.516	922.516	00:15:23.016	923.016	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:23.016	923.016	00:15:23.516	923.516	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:23.526	923.526	00:15:24.016	924.016	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:24.021	924.021	00:15:24.511	924.511	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:24.526	924.526	00:15:24.996	924.996	00:00:00.470	0.47	quiet alert
Notes/ other		00:15:24.996	924.996	00:15:25.491	925.491	00:00:00.495	0.495	quiet alert
Notes/ other		00:15:25.491	925.491	00:15:26.001	926.001	00:00:00.510	0.51	quiet alert
Notes/ other		00:15:26.006	926.006	00:15:26.516	926.516	00:00:00.510	0.51	quiet alert
Notes/ other		00:15:26.521	926.521	00:15:26.991	926.991	00:00:00.470	0.47	quiet alert
Notes/ other		00:15:26.996	926.996	00:15:27.516	927.516	00:00:00.520	0.52	quiet alert
Notes/ other		00:15:27.516	927.516	00:15:28.006	928.006	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:28.011	928.011	00:15:28.501	928.501	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:28.506	928.506	00:15:29.006	929.006	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:29.016	929.016	00:15:29.506	929.506	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:29.511	929.511	00:15:30.001	930.001	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:30.016	930.016	00:15:30.501	930.501	00:00:00.485	0.485	quiet alert
Notes/ other		00:15:30.501	930.501	00:15:31.011	931.011	00:00:00.510	0.51	quiet alert
Notes/ other		00:15:31.016	931.016	00:15:31.501	931.501	00:00:00.485	0.485	quiet alert
Notes/ other		00:15:31.501	931.501	00:15:32.001	932.001	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:32.011	932.011	00:15:32.511	932.511	00:00:00.500	0.5	quiet alert
Notes/ other		00:15:32.521	932.521	00:15:33.001	933.001	00:00:00.480	0.48	quiet alert
Notes/ other		00:15:33.001	933.001	00:15:33.491	933.491	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:33.506	933.506	00:15:33.986	933.986	00:00:00.480	0.48	quiet alert
Notes/ other		00:15:33.986	933.986	00:15:34.506	934.506	00:00:00.520	0.52	quiet alert
Notes/ other		00:15:34.506	934.506	00:15:35.016	935.016	00:00:00.510	0.51	quiet alert
Notes/ other		00:15:35.021	935.021	00:15:35.511	935.511	00:00:00.490	0.49	quiet alert
Notes/ other		00:15:35.526	935.526	00:15:36.006	936.006	00:00:00.480	0.48	quiet alert
Notes/ other		00:15:36.016	936.016	00:15:36.501	936.501	00:00:00.485	0.485	quiet alert
Notes/ other		00:15:36.501	936.501	00:15:36.991	936.991	00:00:00.490	0.49	active alert
Notes/ other		00:15:36.991	936.991	00:15:37.496	937.496	00:00:00.505	0.505	active alert
Notes/ other		00:15:37.496	937.496	00:15:38.001	938.001	00:00:00.505	0.505	active alert
Notes/ other		00:15:38.001	938.001	00:15:38.511	938.511	00:00:00.510	0.51	active alert
Notes/ other		00:15:38.536	938.536	00:15:39.006	939.006	00:00:00.470	0.47	active alert
Notes/ other		00:15:39.021	939.021	00:15:39.511	939.511	00:00:00.490	0.49	active alert
Notes/ other		00:15:39.536	939.536	00:15:40.006	940.006	00:00:00.470	0.47	active alert
Notes/ other		00:15:40.016	940.016	00:15:40.483	940.483	00:00:00.467	0.467	active alert
Notes/ other		00:15:40.483	940.483	00:15:41.003	941.003	00:00:00.520	0.52	active alert
Notes/ other		00:15:41.013	941.013	00:15:41.513	941.513	00:00:00.500	0.5	active alert
