Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
35118.13	35118130	35118.98	35118980	0.85	850															
35122.29	35122290	35123.88	35123880	1.59	1590															
35130.21	35130210	35131.01	35131010	0.8	800															
35152.01	35152010	35152.82	35152820	0.81	810															
35155.46	35155460	35157.92	35157920	2.46	2460															
35176.06	35176060	35176.86	35176860	0.8	800															
35206.04	35206040	35206.87	35206870	0.83	830															
35209.88	35209880	35211.46	35211460	1.58	1580															
35227.56	35227560	35228.87	35228870	1.31	1310															
35253.45	35253450	35254.25	35254250	0.8	800															
35256.5	35256500	35257.31	35257310	0.81	810															
35277.66	35277660	35279.1	35279100	1.44	1440															
35294.36	35294360	35295.27	35295270	0.91	910															
35296.1	35296100	35296.93	35296930	0.83	830															
35297.73	35297730	35299.07	35299070	1.34	1340															
35301.95	35301950	35302.76	35302760	0.81	810															
35303.63	35303630	35305.01	35305010	1.38	1380															
35307.39	35307390	35310.83	35310830	3.44	3440															
35322.57	35322570	35324.49	35324490	1.92	1920															
35325.47	35325470	35327.28	35327280	1.81	1810															
35338.44	35338440	35339.24	35339240	0.8	800															
35351.38	35351380	35352.24	35352240	0.86	860															
35378.16	35378160	35378.96	35378960	0.8	800															
35425.5	35425500	35426.35	35426350	0.85	850															
35441.92	35441920	35442.94	35442940	1.02	1020															
35448.7	35448700	35449.5	35449500	0.8	800															
35451.3	35451300	35452.1	35452100	0.8	800															
35455.79	35455790	35457.09	35457090	1.3	1300															
35457.89	35457890	35459.86	35459860	1.97	1970															
35461.37	35461370	35464.29	35464290	2.92	2920															
35465.12	35465120	35467.33	35467330	2.21	2210															
35476.35	35476350	35478.77	35478770	2.42	2420															
35479.57	35479570	35480.79	35480790	1.22	1220															
35482.49	35482490	35484.35	35484350	1.86	1860															
35485.17	35485170	35486.19	35486190	1.02	1020															
35486.99	35486990	35489.78	35489780	2.79	2790															
35490.6	35490600	35493.02	35493020	2.42	2420															
35493.92	35493920	35497.21	35497210	3.29	3290															
35497.95	35497950	35499.31	35499310	1.36	1360															
35501.62	35501620	35503.36	35503360	1.74	1740															
35504.23	35504230	35505.25	35505250	1.02	1020															
35508.04	35508040	35510.14	35510140	2.1	2100															
35523.83	35523830	35527.09	35527090	3.26	3260															
35533.47	35533470	35534.27	35534270	0.8	800															
35553.08	35553080	35555.52	35555520	2.44	2440															
35568.28	35568280	35569.08	35569080	0.8	800															
35573.24	35573240	35574.14	35574140	0.9	900															
35580.47	35580470	35581.62	35581620	1.15	1150															
35597.19	35597190	35598.14	35598140	0.95	950															
35602.72	35602720	35603.98	35603980	1.26	1260															
35609.12	35609120	35610.08	35610080	0.96	960															
35611.37	35611370	35612.44	35612440	1.07	1070															
35620.17	35620170	35621.03	35621030	0.86	860															
35622.19	35622190	35623.06	35623060	0.87	870															
35628.1	35628100	35630.03	35630030	1.93	1930															
35630.81	35630810	35631.94	35631940	1.13	1130															
35633.43	35633430	35635.15	35635150	1.72	1720															
35637.69	35637690	35638.49	35638490	0.8	800															
35640.93	35640930	35641.75	35641750	0.82	820															
35643.51	35643510	35644.77	35644770	1.26	1260															
35651.68	35651680	35652.54	35652540	0.86	860															
35669.52	35669520	35670.51	35670510	0.99	990															
35671.24	35671240	35672.27	35672270	1.03	1030															
35673.2	35673200	35675.39	35675390	2.19	2190															
35680.89	35680890	35681.76	35681760	0.87	870															
35684.99	35684990	35685.87	35685870	0.88	880															
35697.11	35697110	35698.41	35698410	1.3	1300															
35708.21	35708210	35709.01	35709010	0.8	800															
35712.09	35712090	35712.94	35712940	0.85	850															
35715.36	35715360	35716.16	35716160	0.8	800															
35717.08	35717080	35718.22	35718220	1.14	1140															
35720.12	35720120	35722.71	35722710	2.59	2590															
35724.3	35724300	35725.98	35725980	1.68	1680															
35726.78	35726780	35727.61	35727610	0.83	830															
35740.62	35740620	35741.91	35741910	1.29	1290															
35750.81	35750810	35751.69	35751690	0.88	880															
35762.25	35762250	35763.15	35763150	0.9	900															
35772.8	35772800	35773.72	35773720	0.92	920															
35777.85	35777850	35779.61	35779610	1.76	1760															
35787.07	35787070	35788.12	35788120	1.05	1050															
35790.06	35790060	35791.22	35791220	1.16	1160															
35792.22	35792220	35793.02	35793020	0.8	800															
35794.27	35794270	35796.09	35796090	1.82	1820															
35813.67	35813670	35814.47	35814470	0.8	800															
35817.12	35817120	35819.29	35819290	2.17	2170															
35820.2	35820200	35821.76	35821760	1.56	1560															
35823.87	35823870	35824.83	35824830	0.96	960															
35825.44	35825440	35826.42	35826420	0.98	980															
35828.89	35828890	35830.47	35830470	1.58	1580															
35852.16	35852160	35852.96	35852960	0.8	800															
35866.92	35866920	35867.94	35867940	1.02	1020															
35869.54	35869540	35870.34	35870340	0.8	800															
35872.68	35872680	35873.49	35873490	0.81	810															
35875.34	35875340	35877.15	35877150	1.81	1810															
35877.95	35877950	35879.73	35879730	1.78	1780															
35880.63	35880630	35882.39	35882390	1.76	1760															
35883.25	35883250	35885.55	35885550	2.3	2300															
35887.0	35887000	35887.8	35887800	0.8	800															
35888.8	35888800	35889.71	35889710	0.91	910															
35892.5	35892500	35893.69	35893690	1.19	1190															
35894.53	35894530	35898.18	35898180	3.65	3650															
35906.5	35906500	35907.47	35907470	0.97	970															
35908.27	35908270	35910.11	35910110	1.84	1840															
35910.91	35910910	35912.57	35912570	1.66	1660															
35917.78	35917780	35919.6	35919600	1.82	1820															
35921.03	35921030	35923.23	35923230	2.2	2200															
35942.71	35942710	35943.84	35943840	1.13	1130															
35944.8	35944800	35945.6	35945600	0.8	800															
35947.39	35947390	35948.43	35948430	1.04	1040															
35950.33	35950330	35951.51	35951510	1.18	1180															
35954.47	35954470	35955.5	35955500	1.03	1030															
35956.3	35956300	35957.95	35957950	1.65	1650															
35961.34	35961340	35962.51	35962510	1.17	1170															
35966.27	35966270	35967.18	35967180	0.91	910															
35967.99	35967990	35968.84	35968840	0.85	850															
35978.96	35978960	35980.74	35980740	1.78	1780															
35993.8	35993800	35994.6	35994600	0.8	800															
35996.16	35996160	35997.38	35997380	1.22	1220															
35997.98	35997980	35999.98	35999980	2.0	2000															
36000.7	36000700	36001.71	36001710	1.01	1010															
36006.2	36006200	36008.17	36008170	1.97	1970															
36016.31	36016310	36018.84	36018840	2.53	2530															
36021.08	36021080	36022.55	36022550	1.47	1470															
36023.93	36023930	36025.07	36025070	1.14	1140															
36043.61	36043610	36044.78	36044780	1.17	1170															
36048.07	36048070	36050.94	36050940	2.87	2870															
36051.55	36051550	36057.74	36057740	6.19	6190															
36061.55	36061550	36064.58	36064580	3.03	3030															
36067.27	36067270	36068.76	36068760	1.49	1490															
36070.8	36070800	36072.2	36072200	1.4	1400															
36073.0	36073000	36073.86	36073860	0.86	860															
36075.5	36075500	36077.51	36077510	2.01	2010															
36080.75	36080750	36081.55	36081550	0.8	800															
36083.26	36083260	36084.39	36084390	1.13	1130															
36085.11	36085110	36086.9	36086900	1.79	1790															
36088.31	36088310	36089.11	36089110	0.8	800															
36090.29	36090290	36091.72	36091720	1.43	1430															
36092.41	36092410	36093.92	36093920	1.51	1510															
36094.55	36094550	36096.09	36096090	1.54	1540															
36105.49	36105490	36106.43	36106430	0.94	940															
36107.83	36107830	36111.03	36111030	3.2	3200															
36113.17	36113170	36116.81	36116810	3.64	3640															
36121.98	36121980	36123.98	36123980	2.0	2000															
36128.35	36128350	36129.18	36129180	0.83	830															
36133.35	36133350	36135.0	36135000	1.65	1650															
36174.61	36174610	36180.58	36180580	5.97	5970															
36182.27	36182270	36183.07	36183070	0.8	800															
36186.55	36186550	36187.35	36187350	0.8	800															
36195.77	36195770	36196.61	36196610	0.84	840															
36204.3	36204300	36205.93	36205930	1.63	1630															
36208.29	36208290	36211.24	36211240	2.95	2950															
36240.85	36240850	36242.27	36242270	1.42	1420															
36251.29	36251290	36256.95	36256950	5.66	5660															
36257.75	36257750	36258.55	36258550	0.8	800															
36260.83	36260830	36263.2	36263200	2.37	2370															
36264.29	36264290	36267.11	36267110	2.82	2820															
36268.6	36268600	36270.93	36270930	2.33	2330															
36271.73	36271730	36272.63	36272630	0.9	900															
36276.99	36276990	36280.36	36280360	3.37	3370															
36282.29	36282290	36289.97	36289970	7.68	7680															
36290.77	36290770	36291.74	36291740	0.97	970															
36292.65	36292650	36299.36	36299360	6.71	6710															
36300.16	36300160	36303.0	36303000	2.84	2840															
36304.71	36304710	36307.18	36307180	2.47	2470															
36308.16	36308160	36310.06	36310060	1.9	1900															
36311.45	36311450	36312.27	36312270	0.82	820															
36313.27	36313270	36314.91	36314910	1.64	1640															
36315.71	36315710	36316.7	36316700	0.99	990															
36318.79	36318790	36320.16	36320160	1.37	1370															
36324.15	36324150	36325.65	36325650	1.5	1500															
36332.12	36332120	36332.92	36332920	0.8	800															
36335.9	36335900	36337.16	36337160	1.26	1260															
36339.33	36339330	36341.11	36341110	1.78	1780															
36355.23	36355230	36356.59	36356590	1.36	1360															
36393.95	36393950	36395.59	36395590	1.64	1640															
36409.24	36409240	36410.1	36410100	0.86	860															
36415.95	36415950	36416.76	36416760	0.81	810															
36418.74	36418740	36419.65	36419650	0.91	910															
36427.74	36427740	36428.54	36428540	0.8	800															
36429.34	36429340	36430.81	36430810	1.47	1470															
36432.27	36432270	36433.07	36433070	0.8	800															
36434.03	36434030	36434.84	36434840	0.81	810															
36443.93	36443930	36446.17	36446170	2.24	2240															
36446.98	36446980	36449.34	36449340	2.36	2360															
36450.21	36450210	36451.11	36451110	0.9	900															
36459.41	36459410	36460.58	36460580	1.17	1170															
36463.07	36463070	36463.96	36463960	0.89	890															
36470.44	36470440	36471.24	36471240	0.8	800															
36486.67	36486670	36487.87	36487870	1.2	1200															
36488.68	36488680	36489.56	36489560	0.88	880															
36492.21	36492210	36493.01	36493010	0.8	800															
36503.02	36503020	36503.84	36503840	0.82	820															
36504.66	36504660	36506.44	36506440	1.78	1780															
36508.24	36508240	36510.06	36510060	1.82	1820															
36511.98	36511980	36513.18	36513180	1.2	1200															
36518.03	36518030	36520.66	36520660	2.63	2630															
36521.46	36521460	36522.38	36522380	0.92	920															
36526.81	36526810	36527.62	36527620	0.81	810															
36528.45	36528450	36529.54	36529540	1.09	1090															
36531.6	36531600	36534.24	36534240	2.64	2640															
36535.27	36535270	36536.07	36536070	0.8	800															
36543.48	36543480	36544.35	36544350	0.87	870															
36547.14	36547140	36548.4	36548400	1.26	1260															
36558.17	36558170	36559.08	36559080	0.91	910															
36559.88	36559880	36560.72	36560720	0.84	840															
36567.81	36567810	36568.61	36568610	0.8	800															
36570.91	36570910	36571.71	36571710	0.8	800															
36636.67	36636670	36638.08	36638080	1.41	1410															
36695.38	36695380	36696.23	36696230	0.85	850															
36764.8	36764800	36767.04	36767040	2.24	2240															
36809.75	36809750	36810.64	36810640	0.89	890															
36811.79	36811790	36812.59	36812590	0.8	800															
36814.64	36814640	36818.25	36818250	3.61	3610															
36869.24	36869240	36870.69	36870690	1.45	1450															
36947.08	36947080	36948.8	36948800	1.72	1720															
36954.05	36954050	36954.96	36954960	0.91	910															
36964.76	36964760	36966.34	36966340	1.58	1580															
37002.14	37002140	37002.94	37002940	0.8	800															
37052.42	37052420	37053.24	37053240	0.82	820															
37072.14	37072140	37072.94	37072940	0.8	800															
37076.41	37076410	37077.22	37077220	0.81	810															
37119.82	37119820	37120.62	37120620	0.8	800															
37239.54	37239540	37240.63	37240630	1.09	1090															
37416.78	37416780	37417.6	37417600	0.82	820															
37418.42	37418420	37423.86	37423860	5.44	5440															
37814.33	37814330	37815.13	37815130	0.8	800															
37825.45	37825450	37826.69	37826690	1.24	1240															
37951.04	37951040	37951.88	37951880	0.84	840															
37969.08	37969080	37969.92	37969920	0.84	840															
37972.86	37972860	37974.21	37974210	1.35	1350															
37977.28	37977280	37978.08	37978080	0.8	800															
38020.84	38020840	38021.88	38021880	1.04	1040															
38067.08	38067080	38068.23	38068230	1.15	1150															
38072.65	38072650	38073.51	38073510	0.86	860															
38113.55	38113550	38114.37	38114370	0.82	820															
38117.79	38117790	38118.67	38118670	0.88	880															
38119.49	38119490	38120.44	38120440	0.95	950															
38123.74	38123740	38124.74	38124740	1.0	1000															
38131.82	38131820	38132.9	38132900	1.08	1080															
38157.4	38157400	38158.49	38158490	1.09	1090															
38173.38	38173380	38174.38	38174380	1.0	1000															
38180.92	38180920	38182.28	38182280	1.36	1360															
38188.62	38188620	38189.77	38189770	1.15	1150															
38237.86	38237860	38238.74	38238740	0.88	880															
38245.88	38245880	38246.71	38246710	0.83	830															
38259.58	38259580	38260.38	38260380	0.8	800															
38273.34	38273340	38274.14	38274140	0.8	800															
38281.91	38281910	38282.89	38282890	0.98	980															
38286.67	38286670	38287.47	38287470	0.8	800															
38321.87	38321870	38322.95	38322950	1.08	1080															
38327.28	38327280	38329.25	38329250	1.97	1970															
38413.95	38413950	38414.75	38414750	0.8	800															
38429.96	38429960	38430.76	38430760	0.8	800															
38499.06	38499060	38500.1	38500100	1.04	1040															
38535.96	38535960	38536.76	38536760	0.8	800															
38542.93	38542930	38543.73	38543730	0.8	800															
38576.91	38576910	38577.8	38577800	0.89	890															
38677.41	38677410	38678.5	38678500	1.09	1090															
38689.6	38689600	38690.45	38690450	0.85	850															
38830.26	38830260	38831.17	38831170	0.91	910															
38902.28	38902280	38903.09	38903090	0.81	810															
38920.18	38920180	38920.99	38920990	0.81	810															
38972.51	38972510	38973.68	38973680	1.17	1170															
39014.35	39014350	39015.36	39015360	1.01	1010															
39016.91	39016910	39017.79	39017790	0.88	880															
39105.8	39105800	39106.76	39106760	0.96	960															
39209.84	39209840	39210.97	39210970	1.13	1130															
39215.71	39215710	39216.74	39216740	1.03	1030															
39271.56	39271560	39272.89	39272890	1.33	1330															
39308.16	39308160	39309.24	39309240	1.08	1080															
39538.47	39538470	39539.27	39539270	0.8	800															
39543.12	39543120	39544.13	39544130	1.01	1010															
39557.17	39557170	39558.35	39558350	1.18	1180															
39575.85	39575850	39576.65	39576650	0.8	800															
39611.47	39611470	39612.48	39612480	1.01	1010															
39615.93	39615930	39617.58	39617580	1.65	1650															
39661.39	39661390	39662.24	39662240	0.85	850															
39842.86	39842860	39843.66	39843660	0.8	800															
39975.42	39975420	39976.22	39976220	0.8	800															
40021.13	40021130	40021.98	40021980	0.85	850															
40028.93	40028930	40029.73	40029730	0.8	800															
40066.6	40066600	40068.41	40068410	1.81	1810															
40069.28	40069280	40070.22	40070220	0.94	940															
40154.02	40154020	40154.82	40154820	0.8	800															
40263.33	40263330	40264.13	40264130	0.8	800															
40267.47	40267470	40268.27	40268270	0.8	800															
40273.84	40273840	40274.64	40274640	0.8	800															
40291.03	40291030	40292.0	40292000	0.97	970															
40292.92	40292920	40293.74	40293740	0.82	820															
40391.87	40391870	40392.67	40392670	0.8	800															
40397.21	40397210	40398.08	40398080	0.87	870															
40405.16	40405160	40405.98	40405980	0.82	820															
40409.45	40409450	40410.32	40410320	0.87	870															
40421.52	40421520	40422.86	40422860	1.34	1340															
40439.59	40439590	40440.96	40440960	1.37	1370															
40489.9	40489900	40493.72	40493720	3.82	3820															
40494.52	40494520	40496.0	40496000	1.48	1480															
40498.21	40498210	40500.14	40500140	1.93	1930															
40501.59	40501590	40503.32	40503320	1.73	1730															
40504.57	40504570	40506.92	40506920	2.35	2350															
40509.42	40509420	40513.21	40513210	3.79	3790															
40514.04	40514040	40518.06	40518060	4.02	4020															
40519.61	40519610	40520.49	40520490	0.88	880															
40525.02	40525020	40526.08	40526080	1.06	1060															
40543.74	40543740	40545.98	40545980	2.24	2240															
40550.02	40550020	40551.59	40551590	1.57	1570															
40557.21	40557210	40558.15	40558150	0.94	940															
40577.59	40577590	40578.64	40578640	1.05	1050															
40585.46	40585460	40587.45	40587450	1.99	1990															
40588.24	40588240	40589.51	40589510	1.27	1270															
40590.53	40590530	40591.38	40591380	0.85	850															
40592.38	40592380	40593.31	40593310	0.93	930															
40595.83	40595830	40597.59	40597590	1.76	1760															
40628.95	40628950	40629.75	40629750	0.8	800															
40631.12	40631120	40631.97	40631970	0.85	850															
40633.46	40633460	40634.26	40634260	0.8	800															
40635.07	40635070	40637.78	40637780	2.71	2710															
40639.46	40639460	40640.54	40640540	1.08	1080															
40664.56	40664560	40665.46	40665460	0.9	900															
40669.62	40669620	40671.54	40671540	1.92	1920															
40673.73	40673730	40675.11	40675110	1.38	1380															
40684.61	40684610	40686.29	40686290	1.68	1680															
40687.09	40687090	40689.75	40689750	2.66	2660															
40692.5	40692500	40693.43	40693430	0.93	930															
40694.24	40694240	40695.96	40695960	1.72	1720															
40700.44	40700440	40701.57	40701570	1.13	1130															
40702.37	40702370	40704.14	40704140	1.77	1770															
40705.14	40705140	40706.06	40706060	0.92	920															
40711.72	40711720	40712.64	40712640	0.92	920															
40723.87	40723870	40724.82	40724820	0.95	950															
40725.43	40725430	40726.51	40726510	1.08	1080															
40729.71	40729710	40731.55	40731550	1.84	1840															
40732.15	40732150	40732.99	40732990	0.84	840															
40735.67	40735670	40737.19	40737190	1.52	1520															
40740.88	40740880	40742.49	40742490	1.61	1610															
40756.44	40756440	40757.41	40757410	0.97	970															
40758.21	40758210	40759.53	40759530	1.32	1320															
40761.71	40761710	40762.51	40762510	0.8	800															
40766.23	40766230	40767.07	40767070	0.84	840															
40768.03	40768030	40769.16	40769160	1.13	1130															
40770.53	40770530	40771.63	40771630	1.1	1100															
40784.63	40784630	40785.78	40785780	1.15	1150															
40792.01	40792010	40792.99	40792990	0.98	980															
40800.66	40800660	40802.24	40802240	1.58	1580															
40803.11	40803110	40804.87	40804870	1.76	1760															
40821.04	40821040	40825.74	40825740	4.7	4700															
40827.76	40827760	40828.69	40828690	0.93	930															
40836.48	40836480	40837.28	40837280	0.8	800															
40838.4	40838400	40840.45	40840450	2.05	2050															
40841.25	40841250	40850.55	40850550	9.3	9300															
40851.59	40851590	40854.09	40854090	2.5	2500															
40854.89	40854890	40856.48	40856480	1.59	1590															
40857.41	40857410	40858.21	40858210	0.8	800															
40863.69	40863690	40864.99	40864990	1.3	1300															
40865.59	40865590	40866.8	40866800	1.21	1210															
40869.67	40869670	40870.47	40870470	0.8	800															
40871.71	40871710	40872.51	40872510	0.8	800															
40874.28	40874280	40875.23	40875230	0.95	950															
40881.19	40881190	40882.25	40882250	1.06	1060															
40894.57	40894570	40897.19	40897190	2.62	2620															
40927.39	40927390	40929.3	40929300	1.91	1910															
40932.63	40932630	40933.94	40933940	1.31	1310															
40942.64	40942640	40943.45	40943450	0.81	810															
40951.51	40951510	40952.94	40952940	1.43	1430															
40954.67	40954670	40956.15	40956150	1.48	1480															
40958.16	40958160	40961.04	40961040	2.88	2880															
40968.62	40968620	40969.42	40969420	0.8	800															
40971.27	40971270	40972.14	40972140	0.87	870															
40974.73	40974730	40976.08	40976080	1.35	1350															
40976.88	40976880	40980.14	40980140	3.26	3260															
40981.44	40981440	40982.25	40982250	0.81	810															
40987.58	40987580	40988.99	40988990	1.41	1410															
41008.52	41008520	41009.87	41009870	1.35	1350															
41025.32	41025320	41026.12	41026120	0.8	800															
41031.49	41031490	41032.31	41032310	0.82	820															
41033.47	41033470	41034.42	41034420	0.95	950															
41035.35	41035350	41036.16	41036160	0.81	810															
41038.38	41038380	41039.9	41039900	1.52	1520															
41040.78	41040780	41042.07	41042070	1.29	1290															
41044.93	41044930	41045.96	41045960	1.03	1030															
41052.49	41052490	41053.35	41053350	0.86	860															
41069.86	41069860	41070.69	41070690	0.83	830															
41084.31	41084310	41085.13	41085130	0.82	820															
41088.38	41088380	41091.14	41091140	2.76	2760															
41094.75	41094750	41097.73	41097730	2.98	2980															
41102.23	41102230	41103.54	41103540	1.31	1310															
41110.8	41110800	41111.6	41111600	0.8	800															
41114.0	41114000	41114.8	41114800	0.8	800															
41121.55	41121550	41123.65	41123650	2.1	2100															
41125.47	41125470	41126.27	41126270	0.8	800															
41129.87	41129870	41130.97	41130970	1.1	1100															
41136.32	41136320	41137.12	41137120	0.8	800															
41139.27	41139270	41140.07	41140070	0.8	800															
41140.87	41140870	41141.67	41141670	0.8	800															
41153.89	41153890	41154.69	41154690	0.8	800															
41170.87	41170870	41171.75	41171750	0.88	880															
41181.14	41181140	41183.18	41183180	2.04	2040															
41184.16	41184160	41185.01	41185010	0.85	850															
41189.56	41189560	41190.57	41190570	1.01	1010															
41202.68	41202680	41203.83	41203830	1.15	1150															
41217.32	41217320	41218.94	41218940	1.62	1620															
41241.84	41241840	41242.87	41242870	1.03	1030															
41250.92	41250920	41251.74	41251740	0.82	820															
41269.48	41269480	41270.41	41270410	0.93	930															
41272.17	41272170	41272.97	41272970	0.8	800															
41274.07	41274070	41274.87	41274870	0.8	800															
41278.58	41278580	41279.38	41279380	0.8	800															
41280.28	41280280	41281.68	41281680	1.4	1400															
41288.05	41288050	41289.12	41289120	1.07	1070															
41304.69	41304690	41306.81	41306810	2.12	2120															
41311.72	41311720	41312.63	41312630	0.91	910															
41320.01	41320010	41322.34	41322340	2.33	2330															
41327.6	41327600	41328.77	41328770	1.17	1170															
41333.33	41333330	41334.58	41334580	1.25	1250															
41337.28	41337280	41339.76	41339760	2.48	2480															
41341.0	41341000	41343.34	41343340	2.34	2340															
41346.76	41346760	41350.59	41350590	3.83	3830															
41351.4	41351400	41362.01	41362010	10.61	10610															
41364.54	41364540	41367.95	41367950	3.41	3410															
41368.75	41368750	41370.97	41370970	2.22	2220															
41372.32	41372320	41374.32	41374320	2.0	2000															
41374.92	41374920	41375.82	41375820	0.9	900															
41379.46	41379460	41380.37	41380370	0.91	910															
41381.34	41381340	41382.93	41382930	1.59	1590															
41383.83	41383830	41385.67	41385670	1.84	1840															
41387.98	41387980	41388.87	41388870	0.89	890															
41389.82	41389820	41391.56	41391560	1.74	1740															
41394.44	41394440	41395.39	41395390	0.95	950															
41396.2	41396200	41400.2	41400200	4.0	4000															
41401.01	41401010	41411.64	41411640	10.63	10630															
41415.76	41415760	41416.6	41416600	0.84	840															
41417.4	41417400	41419.17	41419170	1.77	1770															
41428.0	41428000	41429.3	41429300	1.3	1300															
41430.1	41430100	41431.54	41431540	1.44	1440															
41434.88	41434880	41437.54	41437540	2.66	2660															
41438.34	41438340	41439.14	41439140	0.8	800															
41448.19	41448190	41449.1	41449100	0.91	910															
41450.62	41450620	41452.71	41452710	2.09	2090															
41456.95	41456950	41457.75	41457750	0.8	800															
41460.4	41460400	41461.2	41461200	0.8	800															
41467.66	41467660	41469.99	41469990	2.33	2330															
41471.51	41471510	41473.33	41473330	1.82	1820															
41478.5	41478500	41481.22	41481220	2.72	2720															
41487.51	41487510	41488.32	41488320	0.81	810															
41496.21	41496210	41497.42	41497420	1.21	1210															
41506.16	41506160	41507.8	41507800	1.64	1640															
41508.7	41508700	41509.68	41509680	0.98	980															
41510.48	41510480	41511.64	41511640	1.16	1160															
41513.22	41513220	41514.02	41514020	0.8	800															
41514.82	41514820	41516.02	41516020	1.2	1200															
41517.02	41517020	41519.0	41519000	1.98	1980															
41520.24	41520240	41524.51	41524510	4.27	4270															
41529.35	41529350	41534.31	41534310	4.96	4960															
41543.14	41543140	41544.63	41544630	1.49	1490															
41547.25	41547250	41549.85	41549850	2.6	2600															
41550.96	41550960	41552.74	41552740	1.78	1780															
41556.41	41556410	41557.26	41557260	0.85	850															
41562.89	41562890	41563.9	41563900	1.01	1010															
41565.31	41565310	41566.67	41566670	1.36	1360															
41568.65	41568650	41572.15	41572150	3.5	3500															
41574.53	41574530	41575.96	41575960	1.43	1430															
41576.56	41576560	41579.12	41579120	2.56	2560															
41579.98	41579980	41581.31	41581310	1.33	1330															
41582.41	41582410	41583.59	41583590	1.18	1180															
41584.56	41584560	41590.26	41590260	5.7	5700															
41599.63	41599630	41601.52	41601520	1.89	1890															
41606.25	41606250	41607.71	41607710	1.46	1460															
41609.62	41609620	41611.99	41611990	2.37	2370															
41612.99	41612990	41615.02	41615020	2.03	2030															
41616.21	41616210	41617.2	41617200	0.99	990															
41620.03	41620030	41621.7	41621700	1.67	1670															
41622.5	41622500	41623.3	41623300	0.8	800															
41624.3	41624300	41625.85	41625850	1.55	1550															
41629.49	41629490	41631.58	41631580	2.09	2090															
41632.39	41632390	41633.24	41633240	0.85	850															
41634.06	41634060	41636.37	41636370	2.31	2310															
41637.37	41637370	41639.16	41639160	1.79	1790															
41642.69	41642690	41643.49	41643490	0.8	800															
41646.21	41646210	41647.06	41647060	0.85	850															
41648.85	41648850	41653.61	41653610	4.76	4760															
41654.41	41654410	41655.21	41655210	0.8	800															
41656.6	41656600	41659.74	41659740	3.14	3140															
41661.97	41661970	41668.01	41668010	6.04	6040															
41668.63	41668630	41670.52	41670520	1.89	1890															
41679.97	41679970	41680.77	41680770	0.8	800															
41689.64	41689640	41690.68	41690680	1.04	1040															
41692.88	41692880	41694.59	41694590	1.71	1710															
41695.42	41695420	41697.84	41697840	2.42	2420															
41700.68	41700680	41703.02	41703020	2.34	2340															
41704.75	41704750	41705.96	41705960	1.21	1210															
41706.82	41706820	41707.62	41707620	0.8	800															
41712.16	41712160	41712.96	41712960	0.8	800															
41715.06	41715060	41716.48	41716480	1.42	1420															
41717.51	41717510	41721.1	41721100	3.59	3590															
41721.91	41721910	41723.94	41723940	2.03	2030															
41726.13	41726130	41728.68	41728680	2.55	2550															
41731.77	41731770	41732.9	41732900	1.13	1130															
41737.26	41737260	41739.87	41739870	2.61	2610															
41740.67	41740670	41741.49	41741490	0.82	820															
41742.85	41742850	41745.87	41745870	3.02	3020															
41746.87	41746870	41748.08	41748080	1.21	1210															
41749.96	41749960	41750.76	41750760	0.8	800															
41754.91	41754910	41755.88	41755880	0.97	970															
41756.72	41756720	41761.88	41761880	5.16	5160															
41762.69	41762690	41763.54	41763540	0.85	850															
41764.36	41764360	41768.0	41768000	3.64	3640															
41768.8	41768800	41770.48	41770480	1.68	1680															
41771.48	41771480	41773.01	41773010	1.53	1530															
41775.17	41775170	41776.18	41776180	1.01	1010															
41777.03	41777030	41780.52	41780520	3.49	3490															
41783.61	41783610	41788.97	41788970	5.36	5360															
41791.91	41791910	41793.07	41793070	1.16	1160															
41793.87	41793870	41795.42	41795420	1.55	1550															
41796.3	41796300	41799.67	41799670	3.37	3370															
41813.21	41813210	41814.02	41814020	0.81	810															
41815.82	41815820	41817.54	41817540	1.72	1720															
41818.36	41818360	41821.94	41821940	3.58	3580															
41822.74	41822740	41824.12	41824120	1.38	1380															
41833.19	41833190	41833.99	41833990	0.8	800															
41837.24	41837240	41840.36	41840360	3.12	3120															
41841.29	41841290	41842.21	41842210	0.92	920															
41843.83	41843830	41847.5	41847500	3.67	3670															
41853.14	41853140	41856.78	41856780	3.64	3640															
41857.39	41857390	41860.5	41860500	3.11	3110															
41861.3	41861300	41862.12	41862120	0.82	820															
41864.05	41864050	41864.99	41864990	0.94	940															
41866.98	41866980	41867.84	41867840	0.86	860															
41868.94	41868940	41874.44	41874440	5.5	5500															
41875.67	41875670	41878.68	41878680	3.01	3010															
41879.5	41879500	41881.53	41881530	2.03	2030															
41882.99	41882990	41884.49	41884490	1.5	1500															
41886.14	41886140	41887.81	41887810	1.67	1670															
41889.89	41889890	41894.95	41894950	5.06	5060															
41900.08	41900080	41906.27	41906270	6.19	6190															
41907.85	41907850	41909.34	41909340	1.49	1490															
41910.42	41910420	41911.29	41911290	0.87	870															
41912.69	41912690	41913.58	41913580	0.89	890															
41914.2	41914200	41915.4	41915400	1.2	1200															
41916.38	41916380	41920.56	41920560	4.18	4180															
41924.01	41924010	41926.39	41926390	2.38	2380															
41927.99	41927990	41929.95	41929950	1.96	1960															
