Begin Time - ss.msec	Begin Time - msec	End Time - ss.msec	End Time - msec	Duration - ss.msec	Duration - msec	*CXN	*OLF	*NOF	*SIL	*TVF	*CXF	*MAN	*CHN	*TVN	*FAF	*MAF	*CHF	*NON	*FAN	*OLN	
18554.66	18554660	18555.26	18555260	0.6	600															
18555.26	18555260	18556.27	18556270	1.01	1010															
18557.35	18557350	18558.37	18558370	1.02	1020															
18562.27	18562270	18563.37	18563370	1.1	1100															
18858.66	18858660	18859.26	18859260	0.6	600															
18868.09	18868090	18868.89	18868890	0.8	800															
18870.39	18870390	18871.19	18871190	0.8	800															
19554.93	19554930	19555.82	19555820	0.89	890															
20028.08	20028080	20029.2	20029200	1.12	1120															
20033.69	20033690	20034.54	20034540	0.85	850															
20477.26	20477260	20478.31	20478310	1.05	1050															
21288.74	21288740	21290.01	21290010	1.27	1270															
21291.55	21291550	21292.4	21292400	0.85	850															
21360.96	21360960	21361.76	21361760	0.8	800															
21363.56	21363560	21364.36	21364360	0.8	800															
21366.16	21366160	21366.82	21366820	0.66	660															
21369.51	21369510	21370.11	21370110	0.6	600															
23582.37	23582370	23583.53	23583530	1.16	1160															
23606.8	23606800	23607.6	23607600	0.8	800															
24369.91	24369910	24370.86	24370860	0.95	950															
24372.19	24372190	24372.85	24372850	0.66	660															
24416.31	24416310	24417.37	24417370	1.06	1060															
30350.04	30350040	30350.87	30350870	0.83	830															
30404.29	30404290	30405.44	30405440	1.15	1150															
30406.58	30406580	30407.18	30407180	0.6	600															
30508.93	30508930	30510.22	30510220	1.29	1290															
30518.58	30518580	30519.38	30519380	0.8	800															
30778.49	30778490	30779.29	30779290	0.8	800															
30787.33	30787330	30788.02	30788020	0.69	690															
30935.82	30935820	30937.02	30937020	1.2	1200															
30942.27	30942270	30943.07	30943070	0.8	800															
30949.89	30949890	30950.97	30950970	1.08	1080															
31000.04	31000040	31001.04	31001040	1.0	1000															
31058.76	31058760	31059.56	31059560	0.8	800															
31064.8	31064800	31065.62	31065620	0.82	820															
31066.22	31066220	31067.69	31067690	1.47	1470															
31069.06	31069060	31069.66	31069660	0.6	600															
31106.91	31106910	31107.91	31107910	1.0	1000															
31108.83	31108830	31110.01	31110010	1.18	1180															
31120.94	31120940	31121.94	31121940	1.0	1000															
31150.28	31150280	31151.29	31151290	1.01	1010															
31278.54	31278540	31279.14	31279140	0.6	600															
31363.99	31363990	31364.79	31364790	0.8	800															
31416.03	31416030	31416.83	31416830	0.8	800															
31419.97	31419970	31421.07	31421070	1.1	1100															
31509.6	31509600	31511.18	31511180	1.58	1580															
31531.42	31531420	31532.42	31532420	1.0	1000															
31570.57	31570570	31571.82	31571820	1.25	1250															
31589.01	31589010	31593.49	31593490	4.48	4480															
31594.29	31594290	31595.1	31595100	0.81	810															
31619.81	31619810	31620.61	31620610	0.8	800															
31631.15	31631150	31631.75	31631750	0.6	600															
31650.33	31650330	31651.13	31651130	0.8	800															
31678.74	31678740	31679.83	31679830	1.09	1090															
31690.39	31690390	31691.39	31691390	1.0	1000															
31877.06	31877060	31877.88	31877880	0.82	820															
31965.83	31965830	31966.43	31966430	0.6	600															
32006.65	32006650	32007.96	32007960	1.31	1310															
32013.38	32013380	32014.18	32014180	0.8	800															
32121.4	32121400	32123.72	32123720	2.32	2320															
32198.8	32198800	32200.0	32200000	1.2	1200															
32225.19	32225190	32225.99	32225990	0.8	800															
32294.62	32294620	32295.24	32295240	0.62	620															
32420.67	32420670	32422.4	32422400	1.73	1730															
32425.21	32425210	32427.18	32427180	1.97	1970															
32485.92	32485920	32486.72	32486720	0.8	800															
32584.51	32584510	32585.51	32585510	1.0	1000															
32917.24	32917240	32918.1	32918100	0.86	860															
33332.59	33332590	33333.26	33333260	0.67	670															
34098.97	34098970	34100.29	34100290	1.32	1320															
34472.13	34472130	34472.93	34472930	0.8	800															
34477.47	34477470	34478.65	34478650	1.18	1180															
34493.9	34493900	34494.7	34494700	0.8	800															
34849.02	34849020	34849.62	34849620	0.6	600															
34849.62	34849620	34850.62	34850620	1.0	1000															
34850.62	34850620	34851.22	34851220	0.6	600															
35429.91	35429910	35430.71	35430710	0.8	800															
35446.16	35446160	35446.96	35446960	0.8	800															
42300.52	42300520	42301.91	42301910	1.39	1390															
42388.05	42388050	42388.88	42388880	0.83	830															
42393.7	42393700	42395.6	42395600	1.9	1900															
42914.92	42914920	42915.92	42915920	1.0	1000															
43366.98	43366980	43367.99	43367990	1.01	1010															
43367.99	43367990	43368.91	43368910	0.92	920															
43437.41	43437410	43438.21	43438210	0.8	800															
43461.76	43461760	43462.38	43462380	0.62	620															
44123.32	44123320	44124.12	44124120	0.8	800															
44131.71	44131710	44132.51	44132510	0.8	800															
44167.52	44167520	44168.26	44168260	0.74	740															
44340.28	44340280	44340.97	44340970	0.69	690															
44376.9	44376900	44377.5	44377500	0.6	600															
44435.74	44435740	44436.34	44436340	0.6	600															
44503.01	44503010	44503.98	44503980	0.97	970															
44518.93	44518930	44519.59	44519590	0.66	660															
44524.8	44524800	44525.4	44525400	0.6	600															
44569.5	44569500	44570.1	44570100	0.6	600															
44580.41	44580410	44581.28	44581280	0.87	870															
44597.29	44597290	44598.09	44598090	0.8	800															
44719.31	44719310	44720.09	44720090	0.78	780															
44734.99	44734990	44735.79	44735790	0.8	800															
44753.93	44753930	44754.84	44754840	0.91	910															
44809.24	44809240	44810.2	44810200	0.96	960															
44880.62	44880620	44881.22	44881220	0.6	600															
44906.45	44906450	44907.25	44907250	0.8	800															
44923.82	44923820	44924.62	44924620	0.8	800															
44994.34	44994340	44995.14	44995140	0.8	800															
45047.44	45047440	45048.44	45048440	1.0	1000															
45049.78	45049780	45050.59	45050590	0.81	810															
45090.74	45090740	45091.85	45091850	1.11	1110															
45093.87	45093870	45094.87	45094870	1.0	1000															
45098.07	45098070	45098.87	45098870	0.8	800															
45332.76	45332760	45333.38	45333380	0.62	620															
45420.87	45420870	45421.87	45421870	1.0	1000															
45425.11	45425110	45425.98	45425980	0.87	870															
45427.91	45427910	45428.71	45428710	0.8	800															
45484.26	45484260	45485.57	45485570	1.31	1310															
45486.92	45486920	45487.72	45487720	0.8	800															
45531.72	45531720	45532.32	45532320	0.6	600															
45561.55	45561550	45562.55	45562550	1.0	1000															
45619.81	45619810	45620.64	45620640	0.83	830															
45692.88	45692880	45695.44	45695440	2.56	2560															
45696.3	45696300	45699.84	45699840	3.54	3540															
45700.67	45700670	45701.47	45701470	0.8	800															
45740.13	45740130	45741.01	45741010	0.88	880															
45742.02	45742020	45742.84	45742840	0.82	820															
45743.77	45743770	45744.77	45744770	1.0	1000															
45779.18	45779180	45779.78	45779780	0.6	600															
45803.46	45803460	45804.39	45804390	0.93	930															
45809.35	45809350	45810.15	45810150	0.8	800															
45814.25	45814250	45816.3	45816300	2.05	2050															
46004.98	46004980	46006.42	46006420	1.44	1440															
46021.31	46021310	46022.11	46022110	0.8	800															
46098.53	46098530	46099.33	46099330	0.8	800															
46164.15	46164150	46164.95	46164950	0.8	800															
46220.33	46220330	46221.18	46221180	0.85	850															
46421.91	46421910	46422.8	46422800	0.89	890															
46431.25	46431250	46431.86	46431860	0.61	610															
46434.5	46434500	46435.53	46435530	1.03	1030															
46647.19	46647190	46647.99	46647990	0.8	800															
46666.04	46666040	46667.04	46667040	1.0	1000															
46669.98	46669980	46670.78	46670780	0.8	800															
46683.87	46683870	46685.24	46685240	1.37	1370															
46687.09	46687090	46688.5	46688500	1.41	1410															
46697.47	46697470	46699.08	46699080	1.61	1610															
46759.24	46759240	46762.25	46762250	3.01	3010															
46763.42	46763420	46764.28	46764280	0.86	860															
47028.86	47028860	47029.89	47029890	1.03	1030															
47032.79	47032790	47033.83	47033830	1.04	1040															
47064.22	47064220	47065.39	47065390	1.17	1170															
47070.49	47070490	47071.29	47071290	0.8	800															
47073.06	47073060	47074.13	47074130	1.07	1070															
47125.42	47125420	47126.02	47126020	0.6	600															
47477.05	47477050	47477.82	47477820	0.77	770															
47491.12	47491120	47492.38	47492380	1.26	1260															
47492.38	47492380	47493.0	47493000	0.62	620															
47527.66	47527660	47528.84	47528840	1.18	1180															
47529.44	47529440	47530.25	47530250	0.81	810															
47557.88	47557880	47559.06	47559060	1.18	1180															
47583.89	47583890	47584.75	47584750	0.86	860															
47585.76	47585760	47586.56	47586560	0.8	800															
47618.17	47618170	47618.77	47618770	0.6	600															
47619.62	47619620	47620.64	47620640	1.02	1020															
47634.18	47634180	47634.78	47634780	0.6	600															
47634.78	47634780	47635.78	47635780	1.0	1000															
47654.68	47654680	47656.92	47656920	2.24	2240															
47703.32	47703320	47704.97	47704970	1.65	1650															
47708.48	47708480	47709.28	47709280	0.8	800															
47710.08	47710080	47710.9	47710900	0.82	820															
47710.9	47710900	47712.27	47712270	1.37	1370															
47713.8	47713800	47716.41	47716410	2.61	2610															
47720.24	47720240	47721.04	47721040	0.8	800															
47738.41	47738410	47740.37	47740370	1.96	1960															
47741.91	47741910	47742.86	47742860	0.95	950															
47786.56	47786560	47787.6	47787600	1.04	1040															
47800.84	47800840	47801.98	47801980	1.14	1140															
47828.48	47828480	47831.04	47831040	2.56	2560															
47877.39	47877390	47878.19	47878190	0.8	800															
47879.79	47879790	47880.83	47880830	1.04	1040															
47880.83	47880830	47881.47	47881470	0.64	640															
47881.47	47881470	47882.27	47882270	0.8	800															
47959.05	47959050	47960.74	47960740	1.69	1690															
47963.49	47963490	47964.63	47964630	1.14	1140															
47995.21	47995210	47996.12	47996120	0.91	910															
48002.76	48002760	48003.59	48003590	0.83	830															
48008.89	48008890	48009.71	48009710	0.82	820															
48009.71	48009710	48010.8	48010800	1.09	1090															
48010.8	48010800	48011.85	48011850	1.05	1050															
48014.01	48014010	48014.86	48014860	0.85	850															
48016.8	48016800	48017.81	48017810	1.01	1010															
48020.55	48020550	48021.35	48021350	0.8	800															
48024.31	48024310	48025.35	48025350	1.04	1040															
48031.91	48031910	48032.92	48032920	1.01	1010															
48042.17	48042170	48043.69	48043690	1.52	1520															
48044.85	48044850	48046.33	48046330	1.48	1480															
48050.98	48050980	48052.07	48052070	1.09	1090															
48088.38	48088380	48089.38	48089380	1.0	1000															
48100.65	48100650	48102.19	48102190	1.54	1540															
48102.19	48102190	48104.62	48104620	2.43	2430															
48108.97	48108970	48109.77	48109770	0.8	800															
48110.59	48110590	48111.44	48111440	0.85	850															
48113.22	48113220	48114.12	48114120	0.9	900															
48115.31	48115310	48116.74	48116740	1.43	1430															
48117.93	48117930	48119.45	48119450	1.52	1520															
48120.51	48120510	48123.04	48123040	2.53	2530															
48129.88	48129880	48130.68	48130680	0.8	800															
48136.21	48136210	48137.16	48137160	0.95	950															
48196.19	48196190	48196.99	48196990	0.8	800															
48204.2	48204200	48205.0	48205000	0.8	800															
48208.37	48208370	48209.6	48209600	1.23	1230															
48230.8	48230800	48232.8	48232800	2.0	2000															
48232.8	48232800	48234.69	48234690	1.89	1890															
48234.69	48234690	48237.03	48237030	2.34	2340															
48237.03	48237030	48238.72	48238720	1.69	1690															
48241.41	48241410	48243.0	48243000	1.59	1590															
48257.95	48257950	48258.76	48258760	0.81	810															
48260.11	48260110	48261.23	48261230	1.12	1120															
48262.32	48262320	48263.42	48263420	1.1	1100															
48273.28	48273280	48274.91	48274910	1.63	1630															
48275.76	48275760	48276.58	48276580	0.82	820															
48277.58	48277580	48278.61	48278610	1.03	1030															
48280.41	48280410	48281.41	48281410	1.0	1000															
48292.48	48292480	48294.4	48294400	1.92	1920															
48302.74	48302740	48303.74	48303740	1.0	1000															
48305.65	48305650	48306.77	48306770	1.12	1120															
48307.77	48307770	48309.44	48309440	1.67	1670															
48324.11	48324110	48325.27	48325270	1.16	1160															
48328.35	48328350	48329.35	48329350	1.0	1000															
48335.54	48335540	48337.43	48337430	1.89	1890															
48337.43	48337430	48338.3	48338300	0.87	870															
48338.3	48338300	48339.51	48339510	1.21	1210															
48347.76	48347760	48349.62	48349620	1.86	1860															
48353.07	48353070	48354.0	48354000	0.93	930															
48354.0	48354000	48356.16	48356160	2.16	2160															
48375.35	48375350	48376.15	48376150	0.8	800															
48376.96	48376960	48378.42	48378420	1.46	1460															
48379.79	48379790	48380.82	48380820	1.03	1030															
48396.8	48396800	48401.29	48401290	4.49	4490															
48406.85	48406850	48407.75	48407750	0.9	900															
48409.79	48409790	48411.83	48411830	2.04	2040															
48415.13	48415130	48415.93	48415930	0.8	800															
48422.07	48422070	48422.87	48422870	0.8	800															
48446.9	48446900	48447.84	48447840	0.94	940															
48465.4	48465400	48466.2	48466200	0.8	800															
48485.53	48485530	48487.27	48487270	1.74	1740															
48529.93	48529930	48530.74	48530740	0.81	810															
48537.65	48537650	48538.87	48538870	1.22	1220															
48552.76	48552760	48553.72	48553720	0.96	960															
48553.72	48553720	48555.17	48555170	1.45	1450															
48573.22	48573220	48574.22	48574220	1.0	1000															
48575.11	48575110	48576.2	48576200	1.09	1090															
48576.2	48576200	48577.01	48577010	0.81	810															
48579.0	48579000	48580.23	48580230	1.23	1230															
48587.33	48587330	48589.97	48589970	2.64	2640															
48592.65	48592650	48593.45	48593450	0.8	800															
48594.68	48594680	48595.72	48595720	1.04	1040															
48596.77	48596770	48597.69	48597690	0.92	920															
48598.54	48598540	48599.34	48599340	0.8	800															
48600.27	48600270	48601.38	48601380	1.11	1110															
48611.0	48611000	48611.92	48611920	0.92	920															
48650.5	48650500	48651.65	48651650	1.15	1150															
48656.15	48656150	48657.31	48657310	1.16	1160															
48662.23	48662230	48663.03	48663030	0.8	800															
48664.83	48664830	48666.28	48666280	1.45	1450															
48666.28	48666280	48667.7	48667700	1.42	1420															
48670.12	48670120	48670.94	48670940	0.82	820															
48672.25	48672250	48673.39	48673390	1.14	1140															
48706.44	48706440	48707.04	48707040	0.6	600															
48713.7	48713700	48715.07	48715070	1.37	1370															
48718.41	48718410	48719.36	48719360	0.95	950															
48719.36	48719360	48720.52	48720520	1.16	1160															
48721.32	48721320	48723.37	48723370	2.05	2050															
48729.18	48729180	48730.78	48730780	1.6	1600															
48731.58	48731580	48732.7	48732700	1.12	1120															
48782.62	48782620	48783.64	48783640	1.02	1020															
48798.88	48798880	48799.54	48799540	0.66	660															
48801.29	48801290	48802.37	48802370	1.08	1080															
48802.37	48802370	48803.66	48803660	1.29	1290															
48804.32	48804320	48805.42	48805420	1.1	1100															
48820.36	48820360	48820.97	48820970	0.61	610															
48946.1	48946100	48947.68	48947680	1.58	1580															
49215.18	49215180	49216.22	49216220	1.04	1040															
49609.55	49609550	49610.15	49610150	0.6	600															
49628.11	49628110	49628.97	49628970	0.86	860															
55666.65	55666650	55667.59	55667590	0.94	940															
55671.74	55671740	55672.34	55672340	0.6	600															
55813.54	55813540	55814.32	55814320	0.78	780															
55942.66	55942660	55943.26	55943260	0.6	600															
57224.71	57224710	57225.73	57225730	1.02	1020															
57354.24	57354240	57356.13	57356130	1.89	1890															
57531.11	57531110	57531.91	57531910	0.8	800															
57596.65	57596650	57597.65	57597650	1.0	1000															
29.51	29510	32.08	32080	2.57	2570															
42.01	42010	42.87	42870	0.86	860															
135.1	135100	137.16	137160	2.06	2060															
138.0	138000	138.84	138840	0.84	840															
143.29	143290	144.09	144090	0.8	800															
162.98	162980	163.78	163780	0.8	800															
166.75	166750	169.9	169900	3.15	3150															
240.56	240560	241.36	241360	0.8	800															
253.39	253390	254.73	254730	1.34	1340															
257.38	257380	258.19	258190	0.81	810															
271.4	271400	272.2	272200	0.8	800															
287.12	287120	289.0	289000	1.88	1880															
290.01	290010	291.19	291190	1.18	1180															
319.63	319630	320.48	320480	0.85	850															
326.81	326810	327.76	327760	0.95	950															
334.78	334780	336.41	336410	1.63	1630															
346.7	346700	349.32	349320	2.62	2620															
370.61	370610	371.46	371460	0.85	850															
557.74	557740	558.61	558610	0.87	870															
563.07	563070	563.88	563880	0.81	810															
565.17	565170	565.97	565970	0.8	800															
585.55	585550	587.0	587000	1.45	1450															
589.22	589220	590.1	590100	0.88	880															
591.1	591100	591.9	591900	0.8	800															
609.7	609700	610.69	610690	0.99	990															
621.15	621150	621.96	621960	0.81	810															
625.02	625020	628.37	628370	3.35	3350															
634.91	634910	636.59	636590	1.68	1680															
638.93	638930	640.82	640820	1.89	1890															
642.43	642430	643.3	643300	0.87	870															
644.26	644260	645.16	645160	0.9	900															
647.46	647460	650.16	650160	2.7	2700															
652.94	652940	658.62	658620	5.68	5680															
690.37	690370	691.19	691190	0.82	820															
694.15	694150	697.18	697180	3.03	3030															
712.05	712050	713.38	713380	1.33	1330															
714.61	714610	717.49	717490	2.88	2880															
724.29	724290	725.09	725090	0.8	800															
735.03	735030	735.89	735890	0.86	860															
738.09	738090	743.13	743130	5.04	5040															
763.95	763950	770.79	770790	6.84	6840															
772.08	772080	772.88	772880	0.8	800															
775.75	775750	776.56	776560	0.81	810															
790.25	790250	796.55	796550	6.3	6300															
798.77	798770	799.7	799700	0.93	930															
823.18	823180	824.0	824000	0.82	820															
831.59	831590	832.55	832550	0.96	960															
834.33	834330	836.15	836150	1.82	1820															
852.07	852070	853.74	853740	1.67	1670															
854.94	854940	861.2	861200	6.26	6260															
862.2	862200	864.65	864650	2.45	2450															
875.55	875550	877.28	877280	1.73	1730															
878.09	878090	880.16	880160	2.07	2070															
886.65	886650	889.86	889860	3.21	3210															
890.81	890810	892.86	892860	2.05	2050															
896.57	896570	898.9	898900	2.33	2330															
908.33	908330	909.3	909300	0.97	970															
921.35	921350	922.0	922000	0.65	650															
953.05	953050	954.6	954600	1.55	1550															
977.05	977050	977.96	977960	0.91	910															
981.23	981230	982.24	982240	1.01	1010															
983.04	983040	985.5	985500	2.46	2460															
997.2	997200	999.4	999400	2.2	2200															
1014.13	1014130	1015.76	1015760	1.63	1630															
1017.93	1017930	1023.05	1023050	5.12	5120															
1025.13	1025130	1029.4	1029400	4.27	4270															
1039.92	1039920	1040.72	1040720	0.8	800															
1041.76	1041760	1044.8	1044800	3.04	3040															
1058.95	1058950	1061.94	1061940	2.99	2990															
1067.9	1067900	1069.26	1069260	1.36	1360															
1070.1	1070100	1071.24	1071240	1.14	1140															
1080.09	1080090	1080.93	1080930	0.84	840															
1084.61	1084610	1085.45	1085450	0.84	840															
1086.74	1086740	1087.99	1087990	1.25	1250															
1089.02	1089020	1089.84	1089840	0.82	820															
1090.64	1090640	1092.24	1092240	1.6	1600															
1093.24	1093240	1095.51	1095510	2.27	2270															
1103.84	1103840	1106.39	1106390	2.55	2550															
1107.23	1107230	1110.9	1110900	3.67	3670															
1115.57	1115570	1117.79	1117790	2.22	2220															
1118.93	1118930	1124.14	1124140	5.21	5210															
1127.87	1127870	1128.67	1128670	0.8	800															
1130.8	1130800	1131.66	1131660	0.86	860															
1138.42	1138420	1139.61	1139610	1.19	1190															
1141.1	1141100	1141.97	1141970	0.87	870															
1143.04	1143040	1143.97	1143970	0.93	930															
1145.8	1145800	1146.64	1146640	0.84	840															
1147.64	1147640	1151.29	1151290	3.65	3650															
1153.1	1153100	1154.57	1154570	1.47	1470															
1155.58	1155580	1160.26	1160260	4.68	4680															
1162.19	1162190	1166.69	1166690	4.5	4500															
1167.69	1167690	1169.48	1169480	1.79	1790															
1170.62	1170620	1171.94	1171940	1.32	1320															
1172.75	1172750	1173.61	1173610	0.86	860															
1175.13	1175130	1176.71	1176710	1.58	1580															
1179.29	1179290	1181.47	1181470	2.18	2180															
1184.6	1184600	1185.99	1185990	1.39	1390															
1195.55	1195550	1197.45	1197450	1.9	1900															
1212.09	1212090	1213.43	1213430	1.34	1340															
1224.24	1224240	1225.06	1225060	0.82	820															
1237.56	1237560	1241.06	1241060	3.5	3500															
1245.19	1245190	1249.66	1249660	4.47	4470															
1250.47	1250470	1251.42	1251420	0.95	950															
1254.15	1254150	1256.56	1256560	2.41	2410															
1265.32	1265320	1266.12	1266120	0.8	800															
1269.26	1269260	1270.09	1270090	0.83	830															
1285.51	1285510	1286.32	1286320	0.81	810															
1301.38	1301380	1302.28	1302280	0.9	900															
1303.32	1303320	1305.2	1305200	1.88	1880															
1317.87	1317870	1319.02	1319020	1.15	1150															
1320.81	1320810	1321.95	1321950	1.14	1140															
1323.88	1323880	1330.6	1330600	6.72	6720															
1349.65	1349650	1350.57	1350570	0.92	920															
1469.05	1469050	1469.85	1469850	0.8	800															
1551.55	1551550	1552.35	1552350	0.8	800															
1583.1	1583100	1583.91	1583910	0.81	810															
1589.77	1589770	1590.57	1590570	0.8	800															
1660.37	1660370	1661.18	1661180	0.81	810															
1672.92	1672920	1675.33	1675330	2.41	2410															
1704.94	1704940	1706.21	1706210	1.27	1270															
1707.08	1707080	1710.3	1710300	3.22	3220															
1719.49	1719490	1720.6	1720600	1.11	1110															
1735.09	1735090	1739.03	1739030	3.94	3940															
1741.49	1741490	1742.34	1742340	0.85	850															
1743.8	1743800	1744.6	1744600	0.8	800															
1747.44	1747440	1748.24	1748240	0.8	800															
1749.85	1749850	1751.1	1751100	1.25	1250															
1763.05	1763050	1763.8	1763800	0.75	750															
1772.66	1772660	1773.49	1773490	0.83	830															
1774.6	1774600	1775.47	1775470	0.87	870															
1779.98	1779980	1785.35	1785350	5.37	5370															
1786.62	1786620	1789.11	1789110	2.49	2490															
1795.55	1795550	1796.4	1796400	0.85	850															
1810.46	1810460	1812.49	1812490	2.03	2030															
1822.32	1822320	1823.56	1823560	1.24	1240															
1826.01	1826010	1826.82	1826820	0.81	810															
1832.0	1832000	1833.76	1833760	1.76	1760															
1843.55	1843550	1845.11	1845110	1.56	1560															
1846.11	1846110	1847.22	1847220	1.11	1110															
1848.83	1848830	1850.44	1850440	1.61	1610															
1856.83	1856830	1857.9	1857900	1.07	1070															
1859.71	1859710	1860.82	1860820	1.11	1110															
1865.6	1865600	1866.2	1866200	0.6	600															
1867.45	1867450	1868.41	1868410	0.96	960															
1870.84	1870840	1871.8	1871800	0.96	960															
1882.75	1882750	1885.27	1885270	2.52	2520															
1888.03	1888030	1890.01	1890010	1.98	1980															
1893.22	1893220	1894.68	1894680	1.46	1460															
1895.82	1895820	1896.62	1896620	0.8	800															
1902.4	1902400	1903.69	1903690	1.29	1290															
1910.68	1910680	1914.55	1914550	3.87	3870															
1919.65	1919650	1922.41	1922410	2.76	2760															
1926.91	1926910	1927.71	1927710	0.8	800															
1943.56	1943560	1945.94	1945940	2.38	2380															
1963.85	1963850	1968.72	1968720	4.87	4870															
1981.45	1981450	2009.1	2009100	27.65	27650															
2176.75	2176750	2186.16	2186160	9.41	9410															
2220.45	2220450	2221.41	2221410	0.96	960															
2222.66	2222660	2224.45	2224450	1.79	1790															
2235.63	2235630	2237.84	2237840	2.21	2210															
2272.11	2272110	2272.91	2272910	0.8	800															
2277.62	2277620	2278.44	2278440	0.82	820															
